lodate,value
1991-09-20,176.348173
1991-09-23,174.746244
1991-09-24,175.252451
1991-09-25,176.825145
1991-09-26,175.422801
1991-09-27,175.613940
1991-09-30,176.290360
1991-10-01,175.708103
1991-10-02,174.889058
1991-10-03,175.390310
1991-10-04,176.267815
1991-10-07,176.701811
1991-10-08,176.448792
1991-10-09,175.497012
1991-10-10,175.189962
1991-10-11,176.491152
1991-10-14,176.485440
1991-10-15,176.472953
1991-10-16,175.392031
1991-10-17,175.610182
1991-10-18,175.884174
1991-10-21,174.855631
1991-10-22,175.324392
1991-10-23,175.649130
1991-10-24,176.017668
1991-10-25,174.893489
1991-10-28,174.963466
1991-10-29,175.679465
1991-10-30,175.591830
1991-10-31,176.234702
1991-11-01,176.350660
1991-11-04,176.262400
1991-11-05,176.390117
1991-11-06,176.587554
1991-11-07,178.079462
1991-11-08,180.074555
1991-11-11,179.589267
1991-11-12,180.379417
1991-11-13,181.971392
1991-11-14,181.656469
1991-11-15,180.091061
1991-11-18,181.766064
1991-11-19,182.585094
1991-11-20,181.716404
1991-11-21,180.429394
1991-11-22,179.526946
1991-11-25,180.649974
1991-11-26,178.024518
1991-11-27,175.860189
1991-11-28,176.126948
1991-11-29,177.056525
1991-12-02,177.102103
1991-12-03,174.789657
1991-12-04,173.635668
1991-12-05,168.492293
1991-12-06,173.155884
1991-12-09,171.151878
1991-12-10,175.392781
1991-12-11,176.541707
1991-12-12,176.125152
1991-12-13,175.001619
1991-12-16,173.442565
1991-12-17,175.521657
1991-12-18,175.465873
1991-12-19,176.459985
1991-12-20,175.540348
1991-12-23,174.541678
1991-12-27,175.043410
1991-12-30,176.536738
1992-01-02,178.010407
1992-01-03,179.593999
1992-01-07,181.007798
1992-01-08,181.572837
1992-01-09,182.092724
1992-01-10,184.476895
1992-01-13,184.619159
1992-01-14,185.555625
1992-01-15,186.446658
1992-01-16,186.137174
1992-01-17,185.728188
1992-01-20,185.086692
1992-01-21,185.651528
1992-01-22,186.207923
1992-01-23,185.872906
1992-01-24,187.927447
1992-01-27,189.514023
1992-01-28,189.140272
1992-01-29,190.392068
1992-01-30,188.833364
1992-01-31,187.496259
1992-02-03,187.922931
1992-02-04,187.271031
1992-02-05,185.022698
1992-02-06,185.653617
1992-02-07,186.551863
1992-02-10,186.391345
1992-02-11,185.140598
1992-02-12,184.318350
1992-02-13,185.610214
1992-02-14,186.462036
1992-02-17,186.583727
1992-02-18,187.008835
1992-02-19,186.672686
1992-02-20,186.151218
1992-02-21,185.776818
1992-02-24,185.542118
1992-02-25,184.868187
1992-02-26,187.100380
1992-02-27,187.452492
1992-02-28,187.972981
1992-03-02,188.305024
1992-03-03,188.958670
1992-03-04,189.022773
1992-03-05,189.614494
1992-03-06,189.958890
1992-03-09,190.613431
1992-03-10,191.600349
1992-03-11,191.931000
1992-03-12,191.689040
1992-03-13,191.902454
1992-03-16,191.695584
1992-03-17,191.405336
1992-03-18,192.374806
1992-03-19,191.870616
1992-03-20,190.541827
1992-03-23,188.924026
1992-03-24,189.983643
1992-03-25,190.520162
1992-03-26,189.986398
1992-03-27,189.372487
1992-03-30,189.658655
1992-03-31,189.636828
1992-04-01,189.321320
1992-04-02,188.008099
1992-04-03,186.379695
1992-04-06,189.386673
1992-04-07,189.945407
1992-04-08,188.816292
1992-04-09,189.298535
1992-04-10,190.583280
1992-04-13,191.477976
1992-04-14,191.007273
1992-04-15,191.695797
1992-04-16,191.320771
1992-04-21,189.462977
1992-04-22,190.196198
1992-04-23,187.992408
1992-04-24,187.945622
1992-04-27,186.599077
1992-04-28,186.312594
1992-04-29,185.384993
1992-04-30,186.867946
1992-05-04,185.977475
1992-05-05,186.521593
1992-05-06,187.244353
1992-05-07,188.484731
1992-05-08,187.658198
1992-05-11,189.738763
1992-05-12,189.925696
1992-05-13,189.287603
1992-05-14,189.521297
1992-05-15,189.501006
1992-05-18,189.904739
1992-05-19,189.748955
1992-05-20,189.879710
1992-05-21,188.741699
1992-05-22,190.183421
1992-05-25,189.221473
1992-05-26,189.426771
1992-05-27,189.420276
1992-05-29,191.247530
1992-06-01,191.199513
1992-06-02,191.150377
1992-06-03,186.579517
1992-06-04,186.730486
1992-06-05,187.479980
1992-06-09,187.048060
1992-06-10,186.755429
1992-06-11,186.569295
1992-06-12,186.590892
1992-06-15,186.200031
1992-06-16,186.295811
1992-06-17,187.276039
1992-06-18,187.813050
1992-06-22,187.702750
1992-06-23,187.434649
1992-06-24,187.604535
1992-06-25,187.443626
1992-06-26,187.464964
1992-06-29,185.978599
1992-06-30,186.175666
1992-07-01,185.622570
1992-07-02,187.562147
1992-07-03,187.113447
1992-07-06,186.919036
1992-07-07,187.163069
1992-07-08,187.224899
1992-07-09,186.752099
1992-07-10,187.110434
1992-07-13,186.176554
1992-07-14,186.630713
1992-07-15,186.840432
1992-07-16,187.038361
1992-07-17,185.796396
1992-07-20,183.867360
1992-07-21,183.693517
1992-07-22,183.391327
1992-07-23,183.208099
1992-07-24,183.381015
1992-07-27,183.701358
1992-07-28,183.595137
1992-07-29,182.698578
1992-07-30,181.655459
1992-07-31,181.015160
1992-08-03,179.451010
1992-08-04,180.140969
1992-08-05,180.372684
1992-08-06,180.141826
1992-08-07,180.268918
1992-08-10,180.578158
1992-08-11,180.306746
1992-08-12,179.255013
1992-08-13,175.845114
1992-08-14,176.448238
1992-08-17,174.009767
1992-08-18,172.396016
1992-08-19,168.409187
1992-08-20,169.538249
1992-08-21,166.394732
1992-08-24,160.557003
1992-08-25,158.877193
1992-08-26,160.757467
1992-08-27,171.140236
1992-08-28,169.998693
1992-08-31,166.191423
1992-09-01,165.860653
1992-09-02,167.628914
1992-09-03,169.852277
1992-09-04,169.755656
1992-09-07,170.784511
1992-09-08,161.448140
1992-09-09,156.962656
1992-09-10,157.361065
1992-09-11,157.627554
1992-09-14,166.842859
1992-09-15,155.061998
1992-09-16,151.659994
1992-09-17,155.704136
1992-09-18,166.912641
1992-09-21,155.197174
1992-09-22,158.618855
1992-09-23,156.999160
1992-09-24,162.732159
1992-09-25,164.766031
1992-09-28,162.968262
1992-09-29,161.590158
1992-09-30,170.818810
1992-10-01,172.629306
1992-10-02,170.123306
1992-10-05,166.670887
1992-10-06,166.973592
1992-10-07,167.417505
1992-10-08,169.037647
1992-10-09,173.048574
1992-10-12,171.644605
1992-10-13,171.884515
1992-10-14,172.020919
1992-10-15,169.607796
1992-10-16,169.138712
1992-10-19,170.588121
1992-10-20,174.290869
1992-10-21,174.962465
1992-10-22,177.072267
1992-10-23,178.998484
1992-10-26,178.375371
1992-10-27,177.667519
1992-10-28,177.916442
1992-10-29,177.558910
1992-10-30,176.854144
1992-11-02,176.681467
1992-11-03,176.838115
1992-11-04,176.148878
1992-11-05,176.500209
1992-11-06,176.884072
1992-11-09,178.919271
1992-11-10,176.915902
1992-11-11,176.618494
1992-11-12,170.639369
1992-11-13,171.158127
1992-11-16,170.324856
1992-11-17,170.094596
1992-11-18,167.955474
1992-11-19,193.417748
1992-11-20,196.568979
1992-11-23,197.284068
1992-11-24,198.456104
1992-11-25,203.710868
1992-11-26,202.839215
1992-11-27,201.249726
1992-11-30,198.109084
1992-12-01,199.423999
1992-12-02,198.455751
1992-12-03,202.615515
1992-12-04,202.199201
1992-12-07,201.387338
1992-12-08,203.048416
1992-12-09,204.044775
1992-12-10,205.246822
1992-12-11,206.896488
1992-12-14,206.273421
1992-12-15,206.823757
1992-12-16,207.926214
1992-12-17,209.041168
1992-12-18,211.898243
1992-12-21,212.734611
1992-12-22,212.986505
1992-12-23,210.928520
1992-12-28,210.184461
1992-12-29,210.026228
1992-12-30,209.483170
1993-01-04,207.129412
1993-01-05,206.559208
1993-01-07,205.065719
1993-01-08,204.797662
1993-01-11,202.531195
1993-01-12,201.133431
1993-01-13,202.875534
1993-01-14,205.168297
1993-01-15,206.515344
1993-01-18,206.559213
1993-01-19,205.719256
1993-01-20,205.057910
1993-01-21,205.827296
1993-01-22,207.154271
1993-01-25,208.275979
1993-01-26,209.030195
1993-01-27,207.569177
1993-01-28,204.178719
1993-01-29,205.162946
1993-02-01,205.474139
1993-02-02,206.690863
1993-02-03,207.536898
1993-02-04,209.712885
1993-02-05,213.076595
1993-02-08,215.499136
1993-02-09,216.232951
1993-02-10,219.165758
1993-02-11,218.506164
1993-02-12,218.975325
1993-02-15,219.714922
1993-02-16,221.650476
1993-02-17,222.127216
1993-02-18,224.322202
1993-02-19,227.000652
1993-02-22,227.040831
1993-02-23,225.336155
1993-02-24,224.351891
1993-02-25,223.883834
1993-02-26,225.600629
1993-03-01,228.434365
1993-03-02,227.433336
1993-03-03,227.843281
1993-03-04,229.668175
1993-03-05,235.235476
1993-03-08,240.282201
1993-03-09,239.691479
1993-03-10,238.633300
1993-03-11,235.662514
1993-03-12,233.351187
1993-03-15,233.225821
1993-03-16,234.393507
1993-03-17,235.546890
1993-03-18,233.722188
1993-03-19,233.883373
1993-03-22,231.398550
1993-03-23,229.545680
1993-03-24,226.631791
1993-03-25,227.778304
1993-03-26,230.345000
1993-03-29,230.064813
1993-03-30,228.710861
1993-03-31,226.549752
1993-04-01,228.533888
1993-04-02,230.151879
1993-04-05,227.149737
1993-04-06,228.113758
1993-04-07,230.633141
1993-04-08,232.200318
1993-04-13,234.241004
1993-04-14,231.966498
1993-04-15,232.488775
1993-04-16,231.481009
1993-04-19,233.999918
1993-04-20,235.724583
1993-04-21,235.295490
1993-04-22,237.780928
1993-04-23,240.489144
1993-04-26,238.902120
1993-04-27,240.668905
1993-04-28,241.848164
1993-04-29,240.628715
1993-04-30,239.351410
1993-05-03,239.866652
1993-05-04,240.506595
1993-05-05,241.420221
1993-05-06,241.227963
1993-05-07,240.371723
1993-05-10,241.155339
1993-05-11,241.510986
1993-05-12,243.945803
1993-05-13,245.619446
1993-05-14,245.988575
1993-05-17,248.457517
1993-05-18,248.538462
1993-05-19,251.228451
1993-05-21,252.076766
1993-05-24,253.545360
1993-05-25,253.375967
1993-05-26,251.988797
1993-05-27,251.931696
1993-05-28,252.028960
1993-06-01,251.451095
1993-06-02,252.235694
1993-06-03,255.320951
1993-06-04,257.158386
1993-06-07,257.738321
1993-06-08,258.366643
1993-06-09,259.647697
1993-06-10,261.762325
1993-06-11,262.694057
1993-06-14,262.714009
1993-06-15,260.782016
1993-06-16,261.360579
1993-06-17,259.245640
1993-06-18,261.586177
1993-06-21,262.960998
1993-06-22,262.748784
1993-06-23,261.801203
1993-06-24,261.851612
1993-06-28,260.768938
1993-06-29,263.383564
1993-06-30,266.777192
1993-07-01,269.550783
1993-07-02,269.521983
1993-07-05,269.763035
1993-07-06,271.749308
1993-07-07,272.041469
1993-07-08,270.738692
1993-07-09,270.240814
1993-07-12,269.310891
1993-07-13,271.406891
1993-07-14,272.055921
1993-07-15,272.290031
1993-07-16,273.549590
1993-07-19,272.542506
1993-07-20,274.654209
1993-07-21,270.312734
1993-07-22,271.371651
1993-07-23,272.162340
1993-07-26,274.174744
1993-07-27,274.539565
1993-07-28,276.700246
1993-07-29,275.572297
1993-07-30,279.450686
1993-08-02,282.810954
1993-08-03,285.970255
1993-08-04,285.853814
1993-08-05,285.704493
1993-08-06,286.113211
1993-08-09,288.177723
1993-08-10,290.759967
1993-08-11,292.892685
1993-08-12,293.929732
1993-08-13,294.963498
1993-08-16,296.890672
1993-08-17,295.397645
1993-08-18,295.425812
1993-08-19,294.450571
1993-08-20,293.024087
1993-08-23,292.444171
1993-08-24,292.090264
1993-08-25,296.848202
1993-08-26,293.156992
1993-08-27,293.986493
1993-08-30,293.165968
1993-08-31,291.620320
1993-09-01,289.235554
1993-09-02,286.801179
1993-09-03,288.167718
1993-09-06,288.932678
1993-09-07,291.019256
1993-09-08,291.824730
1993-09-09,291.490045
1993-09-10,290.026689
1993-09-13,292.400800
1993-09-14,290.439642
1993-09-15,284.195591
1993-09-16,284.530126
1993-09-17,286.445793
1993-09-20,282.384904
1993-09-21,279.530316
1993-09-22,283.266775
1993-09-23,284.144222
1993-09-24,285.163812
1993-09-27,286.753554
1993-09-28,282.922385
1993-09-29,283.227040
1993-09-30,283.040793
1993-10-01,283.326722
1993-10-04,284.116187
1993-10-05,289.025764
1993-10-06,289.599570
1993-10-07,289.472565
1993-10-08,292.417498
1993-10-11,291.842884
1993-10-12,294.213828
1993-10-13,294.791086
1993-10-14,292.797172
1993-10-15,295.186199
1993-10-18,298.001537
1993-10-19,297.018775
1993-10-20,298.255515
1993-10-21,300.168136
1993-10-22,303.659435
1993-10-25,301.202236
1993-10-26,300.923963
1993-10-27,299.231732
1993-10-28,299.042531
1993-10-29,299.641709
1993-11-01,298.865361
1993-11-02,300.347407
1993-11-03,304.083644
1993-11-04,303.030418
1993-11-05,300.944742
1993-11-08,299.926409
1993-11-09,301.285319
1993-11-10,298.849233
1993-11-11,298.340197
1993-11-12,300.166482
1993-11-15,301.781076
1993-11-16,301.697542
1993-11-17,303.563232
1993-11-18,304.191273
1993-11-19,302.337050
1993-11-22,301.168659
1993-11-23,297.958385
1993-11-24,299.088374
1993-11-25,299.753058
1993-11-26,300.641302
1993-11-29,300.927380
1993-11-30,298.946847
1993-12-01,299.283891
1993-12-02,299.527862
1993-12-03,300.550901
1993-12-06,303.305308
1993-12-07,305.898381
1993-12-08,306.277171
1993-12-09,308.226371
1993-12-10,308.352907
1993-12-13,307.552380
1993-12-14,305.888282
1993-12-15,306.621769
1993-12-16,307.779580
1993-12-17,309.440743
1993-12-20,312.452759
1993-12-21,313.740014
1993-12-22,313.446885
1993-12-23,317.444859
1993-12-27,316.645136
1993-12-28,318.418794
1993-12-29,319.811691
1993-12-30,319.662228
1994-01-03,312.573519
1994-01-04,312.899891
1994-01-05,313.159115
1994-01-07,317.616121
1994-01-10,318.072363
1994-01-11,316.788632
1994-01-12,319.249504
1994-01-13,318.537211
1994-01-14,319.412893
1994-01-17,321.414492
1994-01-18,321.982504
1994-01-19,324.007051
1994-01-20,320.752479
1994-01-21,321.887508
1994-01-24,323.799518
1994-01-25,323.685716
1994-01-26,323.670567
1994-01-27,323.760235
1994-01-28,324.960215
1994-01-31,326.234019
1994-02-01,326.134221
1994-02-02,325.578644
1994-02-03,324.480892
1994-02-04,323.367815
1994-02-07,321.378297
1994-02-08,322.912233
1994-02-09,321.784273
1994-02-10,319.086996
1994-02-11,319.475371
1994-02-14,318.598763
1994-02-15,315.480823
1994-02-16,314.842934
1994-02-17,320.676218
1994-02-18,318.924193
1994-02-21,316.825220
1994-02-22,316.401346
1994-02-23,318.405926
1994-02-24,313.985505
1994-02-25,309.219100
1994-02-28,309.476626
1994-03-01,306.468498
1994-03-02,299.039586
1994-03-03,304.839854
1994-03-04,306.899831
1994-03-07,309.887533
1994-03-08,306.084094
1994-03-09,305.117992
1994-03-10,304.303436
1994-03-11,300.952716
1994-03-14,303.709896
1994-03-15,306.852328
1994-03-16,306.257841
1994-03-17,305.499862
1994-03-18,299.597365
1994-03-21,296.638439
1994-03-22,297.707136
1994-03-23,298.195847
1994-03-24,292.430447
1994-03-25,283.729730
1994-03-28,285.940300
1994-03-29,283.326572
1994-03-30,284.343928
1994-03-31,289.637990
1994-04-05,288.330478
1994-04-06,292.395520
1994-04-07,288.821889
1994-04-08,287.869979
1994-04-11,288.126581
1994-04-12,290.332279
1994-04-13,287.891191
1994-04-14,285.117938
1994-04-15,282.359499
1994-04-18,280.736776
1994-04-19,271.661906
1994-04-20,267.881499
1994-04-21,263.826188
1994-04-22,267.697936
1994-04-25,264.161380
1994-04-26,266.641136
1994-04-27,273.325340
1994-04-28,274.730413
1994-04-29,274.778558
1994-05-02,276.382970
1994-05-03,276.365223
1994-05-04,273.135294
1994-05-05,274.410589
1994-05-06,273.922117
1994-05-09,272.363159
1994-05-10,275.633432
1994-05-11,278.059810
1994-05-13,280.620692
1994-05-16,282.019349
1994-05-17,281.685095
1994-05-18,283.485285
1994-05-19,283.826439
1994-05-20,279.898397
1994-05-24,271.678359
1994-05-25,265.157370
1994-05-26,267.449730
1994-05-27,269.057402
1994-05-30,265.556807
1994-05-31,257.477009
1994-06-01,252.973396
1994-06-02,252.719458
1994-06-03,256.062718
1994-06-06,255.702902
1994-06-07,248.177838
1994-06-08,253.952942
1994-06-09,255.922547
1994-06-10,259.165794
1994-06-13,252.847088
1994-06-14,251.038845
1994-06-15,249.892296
1994-06-16,243.901702
1994-06-17,242.521629
1994-06-20,237.731271
1994-06-21,236.271068
1994-06-22,239.985486
1994-06-23,252.448530
1994-06-27,249.087824
1994-06-28,253.640732
1994-06-29,253.211824
1994-06-30,249.475653
1994-07-01,239.645658
1994-07-04,242.966406
1994-07-05,236.256098
1994-07-06,232.488652
1994-07-07,233.279126
1994-07-08,232.190840
1994-07-11,229.586460
1994-07-12,229.841847
1994-07-13,228.905406
1994-07-14,225.101769
1994-07-15,231.706169
1994-07-18,230.632735
1994-07-19,232.725448
1994-07-20,234.351839
1994-07-21,235.969171
1994-07-22,238.101347
1994-07-25,238.285657
1994-07-26,239.442609
1994-07-27,238.305750
1994-07-28,236.384408
1994-07-29,234.398069
1994-08-01,234.530436
1994-08-02,238.564746
1994-08-03,240.135532
1994-08-04,238.215708
1994-08-05,235.908826
1994-08-08,234.751601
1994-08-09,231.627358
1994-08-10,232.253976
1994-08-11,221.743787
1994-08-12,215.833738
1994-08-15,214.554923
1994-08-16,214.189257
1994-08-17,206.180204
1994-08-18,212.757242
1994-08-19,217.760963
1994-08-22,227.345823
1994-08-23,219.157186
1994-08-24,217.001638
1994-08-25,220.692384
1994-08-26,223.852184
1994-08-29,229.226906
1994-08-30,229.548060
1994-08-31,228.564944
1994-09-01,230.770356
1994-09-02,231.494458
1994-09-05,222.763457
1994-09-06,222.605360
1994-09-07,225.837488
1994-09-08,224.021555
1994-09-09,223.720060
1994-09-12,232.218742
1994-09-13,231.805682
1994-09-14,230.772843
1994-09-15,232.791467
1994-09-16,234.997205
1994-09-19,231.708222
1994-09-20,229.483480
1994-09-21,230.380969
1994-09-22,233.821066
1994-09-23,237.732544
1994-09-26,240.170434
1994-09-27,239.571951
1994-09-28,240.491809
1994-09-29,235.830091
1994-09-30,235.178257
1994-10-03,235.440905
1994-10-04,239.345715
1994-10-05,234.849517
1994-10-06,238.790069
1994-10-07,238.465551
1994-10-10,238.223221
1994-10-11,236.609540
1994-10-12,236.183826
1994-10-13,239.473285
1994-10-14,240.069082
1994-10-17,241.474455
1994-10-18,241.794353
1994-10-19,239.586048
1994-10-20,239.877724
1994-10-21,243.507307
1994-10-24,247.243128
1994-10-25,245.770372
1994-10-26,244.469462
1994-10-27,246.237448
1994-10-28,245.825148
1994-10-31,244.986512
1994-11-01,242.799329
1994-11-02,240.212517
1994-11-03,235.060397
1994-11-04,235.230236
1994-11-07,230.100461
1994-11-08,232.413741
1994-11-09,236.534070
1994-11-10,241.792272
1994-11-11,243.833119
1994-11-14,249.350835
1994-11-15,249.955440
1994-11-16,245.799140
1994-11-17,244.667454
1994-11-18,246.548775
1994-11-21,248.338140
1994-11-22,247.225913
1994-11-23,248.373628
1994-11-24,250.023588
1994-11-25,250.605739
1994-11-28,250.647396
1994-11-29,249.046445
1994-11-30,247.823681
1994-12-01,249.469987
1994-12-02,250.478047
1994-12-05,250.547064
1994-12-06,249.384351
1994-12-07,250.388610
1994-12-08,251.071157
1994-12-09,253.534756
1994-12-12,251.791672
1994-12-13,251.312784
1994-12-14,250.173288
1994-12-15,250.594536
1994-12-16,251.677253
1994-12-19,251.663386
1994-12-20,252.481928
1994-12-21,252.814398
1994-12-22,253.332972
1994-12-23,252.582799
1994-12-27,253.699862
1994-12-28,252.579795
1995-01-02,250.054602
1995-01-03,249.186127
1995-01-04,251.139320
1995-01-05,252.149612
1995-01-09,247.161921
1995-01-10,244.342063
1995-01-11,245.719076
1995-01-12,244.234889
1995-01-13,246.193495
1995-01-16,248.663427
1995-01-17,250.714595
1995-01-18,252.084604
1995-01-19,250.922249
1995-01-20,251.261448
1995-01-23,249.162369
1995-01-24,249.086520
1995-01-25,247.396792
1995-01-26,249.728344
1995-01-27,251.337402
1995-01-30,252.362598
1995-01-31,251.251774
1995-02-01,254.178742
1995-02-02,254.007962
1995-02-03,254.896049
1995-02-06,258.282528
1995-02-07,258.630046
1995-02-08,257.772507
1995-02-09,259.632127
1995-02-10,260.440803
1995-02-13,259.149281
1995-02-14,259.282429
1995-02-15,260.954718
1995-02-16,260.150116
1995-02-17,259.507596
1995-02-20,258.999655
1995-02-21,259.846644
1995-02-22,259.971782
1995-02-23,262.576804
1995-02-24,264.110528
1995-02-27,262.462440
1995-02-28,262.862444
1995-03-01,263.912692
1995-03-02,263.323530
1995-03-03,259.264712
1995-03-06,253.262093
1995-03-07,249.429299
1995-03-08,254.181179
1995-03-09,248.979118
1995-03-10,253.043526
1995-03-13,251.795729
1995-03-14,253.615731
1995-03-15,250.663657
1995-03-16,250.886910
1995-03-17,248.438743
1995-03-20,249.542557
1995-03-21,251.851204
1995-03-22,249.366669
1995-03-23,248.630021
1995-03-24,251.035647
1995-03-27,252.549970
1995-03-28,250.159077
1995-03-29,245.067482
1995-03-30,250.849822
1995-03-31,246.458573
